Order_ID,Order_Date,Customer_Name,State,Region,Category,Sub_Category,Product_Name,Quantity,Sales,Discount,Profit
ORD-10443,15-Sep-2025,Customer 003,Karnataka,South,Technology,Electronics,Bluetooth Speaker,3,10185.80,0.00,2012.39
ORD-10444,17-Oct-2025,Customer 169,Goa,West,Furniture,Storage,Filing Cabinet,3,13339.48,0.05,1983.50
ORD-10445,16-May-2025,Customer 095,Maharashtra,West,Furniture,Storage,Wall Shelf,6,6364.15,0.30,-159.84
ORD-10446,21-Jan-2025,Customer 167,Goa,West,Technology,Electronics,Webcam HD,6,12393.95,0.30,153.54
ORD-10447,13-Jul-2025,Customer 094,Punjab,North,Technology,Electronics,Bluetooth Speaker,5,19266.30,0.05,3197.50
ORD-10448,26-Jun-2025,Customer 125,Odisha,East,Furniture,Tables,Conference Table,4,16728.64,0.20,912.57
ORD-10449,24-May-2025,Customer 055,Kerala,South,Furniture,Chairs,Office Chair Basic,8,19933.80,0.00,3591.57
ORD-10450,28-Feb-2025,Customer 124,Maharashtra,West,Technology,Phones,5G Phone Pro,2,6801.65,0.25,329.74
ORD-10451,31-Oct-2025,Customer 042,Kerala,South,Office Supplies,Paper,Notebook Set,7,688.84,0.00,103.57
ORD-10452,22-Sep-2025,Customer 104,Maharashtra,West,Furniture,Storage,Bookshelf,3,4172.09,0.15,445.58
ORD-10453,29-Mar-2025,Customer 057,Bihar,East,Furniture,Storage,Drawer Unit,2,4045.20,0.30,27.47
ORD-10454,02-Nov-2025,Customer 152,Tamil Nadu,South,Furniture,Chairs,Office Chair Basic,5,10032.92,0.20,603.01
ORD-10455,16-Sep-2025,Customer 176,Odisha,East,Technology,Accessories,Laptop Stand,3,3590.21,0.10,490.13
ORD-10456,30-Sep-2025,Customer 129,Tamil Nadu,South,Technology,Electronics,LED Monitor 24,3,10380.12,0.00,2166.68
ORD-10457,09-Jul-2025,Customer 012,Jharkhand,East,Technology,Accessories,Wireless Mouse,1,4426.81,0.25,171.30
ORD-10458,11-May-2025,Customer 123,Tamil Nadu,South,Technology,Accessories,Laptop Stand,6,24698.87,0.00,4921.89
ORD-10459,02-Mar-2025,Customer 134,Goa,West,Technology,Accessories,Laptop Stand,5,8981.61,0.00,1815.04
ORD-10460,30-Nov-2025,Customer 150,Bihar,East,Office Supplies,Writing,Marker Set,6,2491.52,0.00,614.77
ORD-10461,31-Jul-2025,Customer 142,Delhi,North,Office Supplies,Writing,Pencil Box,6,2617.84,0.25,368.79
ORD-10462,23-Jul-2025,Customer 036,Kerala,South,Technology,Accessories,Laptop Stand,5,25733.39,0.20,1867.14
ORD-10463,09-Oct-2025,Customer 158,Jharkhand,East,Furniture,Chairs,Study Chair,3,4459.89,0.25,146.71
ORD-10464,11-Aug-2025,Customer 023,West Bengal,East,Technology,Accessories,USB-C Hub,2,7664.83,0.30,140.53
ORD-10465,25-Jul-2025,Customer 158,Odisha,East,Office Supplies,Paper,Sticky Notes,2,869.11,0.25,205.48
ORD-10466,03-Dec-2025,Customer 133,Uttar Pradesh,North,Furniture,Storage,Bookshelf,3,13007.97,0.30,-312.55
ORD-10467,01-Jan-2025,Customer 041,Uttar Pradesh,North,Technology,Phones,Budget Phone A2,3,11062.42,0.20,711.79
ORD-10468,27-Dec-2025,Customer 018,Odisha,East,Office Supplies,Storage,Pen Drive 64GB,7,2598.56,0.10,562.95
ORD-10469,10-Apr-2025,Customer 117,Odisha,East,Furniture,Tables,Laptop Table,6,44439.58,0.15,3600.58
ORD-10470,15-Sep-2025,Customer 076,Karnataka,South,Furniture,Chairs,Visitor Chair,3,13126.95,0.00,2376.92
ORD-10471,05-May-2025,Customer 087,Punjab,North,Technology,Electronics,Bluetooth Speaker,5,17723.67,0.25,679.80
ORD-10472,23-Apr-2025,Customer 174,Telangana,South,Furniture,Tables,Work Desk,8,16855.14,0.00,3005.77
ORD-10473,17-Feb-2025,Customer 103,Goa,West,Office Supplies,Storage,Pen Drive 64GB,1,556.47,0.15,41.14
ORD-10474,18-May-2025,Customer 047,Punjab,North,Technology,Electronics,Webcam HD,8,18147.33,0.10,2544.53
ORD-10475,14-Apr-2025,Customer 064,Rajasthan,West,Office Supplies,Writing,Marker Set,4,2322.38,0.15,353.46
ORD-10476,05-Oct-2025,Customer 011,Haryana,North,Technology,Phones,Smartphone X1,2,6467.59,0.30,59.66
ORD-10477,19-Sep-2025,Customer 072,Kerala,South,Office Supplies,Writing,Highlighter Pack,8,5551.92,0.15,1011.02
ORD-10478,04-Oct-2025,Customer 009,Karnataka,South,Technology,Electronics,Webcam HD,1,2811.95,0.25,100.24
ORD-10479,05-Jan-2025,Customer 004,Haryana,North,Office Supplies,Writing,Marker Set,8,4932.12,0.30,374.99
ORD-10480,15-May-2025,Customer 061,Rajasthan,West,Office Supplies,Writing,Gel Pen Pack,6,1920.22,0.15,275.36
ORD-10481,25-Dec-2025,Customer 096,Delhi,North,Office Supplies,Writing,Highlighter Pack,6,1038.64,0.25,52.57
ORD-10482,19-May-2025,Customer 061,Haryana,North,Office Supplies,Storage,Desk Organizer,3,1481.10,0.10,393.84
ORD-10483,13-Sep-2025,Customer 035,Tamil Nadu,South,Office Supplies,Paper,Notebook Set,3,1403.55,0.00,315.38
ORD-10484,11-May-2025,Customer 122,Punjab,North,Office Supplies,Storage,Pen Drive 64GB,1,386.36,0.05,-9.97
ORD-10485,30-Jul-2025,Customer 032,Jharkhand,East,Office Supplies,Writing,Highlighter Pack,5,1597.95,0.15,254.22
ORD-10486,11-Dec-2025,Customer 131,Haryana,North,Furniture,Storage,Filing Cabinet,3,22539.73,0.15,1824.75
ORD-10487,16-Mar-2025,Customer 043,Kerala,South,Furniture,Tables,Work Desk,7,29334.23,0.30,-408.40
ORD-10488,12-Jun-2025,Customer 168,Punjab,North,Office Supplies,Writing,Pencil Box,2,231.79,0.20,-30.46
ORD-10489,24-Sep-2025,Customer 116,Uttar Pradesh,North,Furniture,Tables,Conference Table,5,32495.98,0.20,1684.29
ORD-10490,25-Dec-2025,Customer 021,Tamil Nadu,South,Technology,Phones,Smartphone X1,3,12548.75,0.15,1391.95
ORD-10491,14-Jan-2025,Customer 102,Rajasthan,West,Technology,Accessories,USB-C Hub,2,1497.99,0.30,19.11
ORD-10492,07-May-2025,Customer 073,Odisha,East,Technology,Accessories,Wireless Mouse,2,6747.04,0.25,207.26
ORD-10493,16-Jun-2025,Customer 122,Telangana,South,Furniture,Chairs,Office Chair Basic,3,3414.85,0.20,257.23
ORD-10494,22-Aug-2025,Customer 162,Telangana,South,Furniture,Tables,Conference Table,3,24972.92,0.05,3705.31
ORD-10495,15-Aug-2025,Customer 079,Tamil Nadu,South,Furniture,Storage,Drawer Unit,6,26767.17,0.10,3151.35
ORD-10496,29-Aug-2025,Customer 137,Haryana,North,Office Supplies,Storage,Document Box,5,421.11,0.05,66.76
ORD-10497,02-Nov-2025,Customer 060,Bihar,East,Furniture,Tables,Conference Table,5,4767.13,0.25,154.94
ORD-10498,25-Mar-2025,Customer 166,Bihar,East,Furniture,Tables,Study Table,7,42424.54,0.25,717.17
ORD-10499,10-Nov-2025,Customer 178,Karnataka,South,Office Supplies,Paper,Sticky Notes,2,767.23,0.10,168.94
ORD-10500,29-May-2025,Customer 029,Delhi,North,Office Supplies,Writing,Highlighter Pack,7,1639.12,0.00,382.73
ORD-10501,01-Oct-2025,Customer 006,Telangana,South,Furniture,Tables,Laptop Table,8,21318.06,0.00,3753.77
ORD-10502,19-Mar-2025,Customer 004,Gujarat,West,Technology,Accessories,Mechanical Keyboard,3,14544.41,0.00,2844.76
ORD-10503,26-Aug-2025,Customer 179,Kerala,South,Technology,Accessories,Laptop Stand,5,18400.22,0.30,211.51
ORD-10504,29-Aug-2025,Customer 047,West Bengal,East,Office Supplies,Paper,Notebook Set,1,223.90,0.25,-76.56
ORD-10505,15-Aug-2025,Customer 064,Rajasthan,West,Office Supplies,Storage,File Folder,2,1582.51,0.10,312.59
ORD-10506,23-Mar-2025,Customer 162,West Bengal,East,Technology,Accessories,USB-C Hub,4,11704.12,0.15,1304.36
ORD-10507,27-Jan-2025,Customer 171,West Bengal,East,Furniture,Storage,Bookshelf,5,21052.76,0.15,1664.55
ORD-10508,22-Jul-2025,Customer 063,Rajasthan,West,Technology,Phones,Wireless Earbuds,6,4015.70,0.15,431.94
ORD-10509,13-Sep-2025,Customer 024,Bihar,East,Technology,Electronics,Power Bank,3,8562.34,0.00,1652.16
ORD-10510,30-Apr-2025,Customer 082,Punjab,North,Furniture,Chairs,Ergonomic Chair,6,37366.11,0.00,6636.10
ORD-10511,09-May-2025,Customer 011,Haryana,North,Office Supplies,Writing,Marker Set,1,516.15,0.20,131.28
ORD-10512,15-Jun-2025,Customer 120,Kerala,South,Furniture,Tables,Laptop Table,8,20369.91,0.05,3015.03
ORD-10513,15-May-2025,Customer 139,Delhi,North,Furniture,Storage,Filing Cabinet,2,7480.02,0.30,-161.24
ORD-10514,03-May-2025,Customer 083,Haryana,North,Office Supplies,Paper,Printer Paper,3,1929.61,0.20,355.69
ORD-10515,20-Mar-2025,Customer 157,Odisha,East,Furniture,Storage,Wall Shelf,4,14805.68,0.30,-158.31
ORD-10516,08-Mar-2025,Customer 046,Uttar Pradesh,North,Office Supplies,Storage,Pen Drive 64GB,2,317.86,0.00,-20.49
ORD-10517,27-Sep-2025,Customer 160,West Bengal,East,Technology,Phones,Wireless Earbuds,4,3818.31,0.25,181.09
ORD-10518,10-Feb-2025,Customer 120,Delhi,North,Technology,Accessories,Wireless Mouse,2,1396.62,0.10,225.92
ORD-10519,17-May-2025,Customer 136,West Bengal,East,Office Supplies,Writing,Pencil Box,6,4387.71,0.00,1306.23
ORD-10520,29-Apr-2025,Customer 137,West Bengal,East,Furniture,Chairs,Visitor Chair,2,17135.81,0.00,2988.74
ORD-10521,23-Nov-2025,Customer 148,Karnataka,South,Technology,Phones,Budget Phone A2,3,8862.43,0.25,391.41
ORD-10522,16-Sep-2025,Customer 087,Haryana,North,Furniture,Tables,Conference Table,2,4752.11,0.05,712.93
ORD-10523,31-Jul-2025,Customer 163,Gujarat,West,Furniture,Storage,Wall Shelf,6,39549.04,0.20,2060.22
ORD-10524,20-Aug-2025,Customer 115,Tamil Nadu,South,Furniture,Tables,Study Table,4,14026.67,0.15,1123.60
ORD-10525,04-Jun-2025,Customer 002,Karnataka,South,Technology,Electronics,LED Monitor 24,5,19738.27,0.05,3424.58
ORD-10526,19-Sep-2025,Customer 143,Uttar Pradesh,North,Technology,Phones,5G Phone Pro,1,4398.61,0.15,551.44
ORD-10527,26-Oct-2025,Customer 064,Maharashtra,West,Technology,Phones,Wireless Earbuds,6,8187.65,0.15,807.33
ORD-10528,16-Jun-2025,Customer 124,Goa,West,Office Supplies,Storage,File Folder,7,3443.79,0.10,796.64
ORD-10529,29-Jan-2025,Customer 086,Gujarat,West,Office Supplies,Writing,Gel Pen Pack,5,414.92,0.25,-52.41
ORD-10530,20-Nov-2025,Customer 098,Haryana,North,Office Supplies,Storage,File Folder,4,2772.39,0.00,808.40
ORD-10531,24-Dec-2025,Customer 057,West Bengal,East,Office Supplies,Writing,Gel Pen Pack,6,2979.63,0.05,695.90
ORD-10532,29-May-2025,Customer 101,Maharashtra,West,Technology,Electronics,Power Bank,8,40531.79,0.00,8039.66
ORD-10533,15-May-2025,Customer 022,Maharashtra,West,Technology,Accessories,USB-C Hub,8,32114.84,0.00,6434.52
ORD-10534,30-Nov-2025,Customer 147,Karnataka,South,Furniture,Tables,Study Table,3,13368.23,0.10,1534.43
ORD-10535,22-Oct-2025,Customer 023,Rajasthan,West,Furniture,Storage,Filing Cabinet,4,5276.47,0.25,49.96
ORD-10536,02-Dec-2025,Customer 007,Jharkhand,East,Furniture,Tables,Conference Table,6,18800.65,0.20,902.72
ORD-10537,11-Jul-2025,Customer 040,Uttar Pradesh,North,Technology,Accessories,Laptop Stand,3,8787.66,0.10,1114.26
ORD-10538,28-May-2025,Customer 004,Odisha,East,Technology,Electronics,LED Monitor 24,4,23574.66,0.05,4037.26
ORD-10539,03-Oct-2025,Customer 055,Punjab,North,Furniture,Chairs,Visitor Chair,8,31201.82,0.20,1490.25
ORD-10540,09-Dec-2025,Customer 005,Rajasthan,West,Furniture,Storage,Drawer Unit,8,46053.93,0.05,6839.77
ORD-10541,23-Dec-2025,Customer 159,Karnataka,South,Furniture,Storage,Bookshelf,5,10746.10,0.15,814.72
ORD-10542,04-Dec-2025,Customer 093,Delhi,North,Technology,Accessories,USB-C Hub,2,5022.04,0.15,553.87
ORD-10543,06-Sep-2025,Customer 153,Jharkhand,East,Technology,Accessories,Laptop Stand,4,25531.19,0.00,5203.17
ORD-10544,21-Jul-2025,Customer 041,Odisha,East,Technology,Phones,Wireless Earbuds,1,790.98,0.15,41.13
ORD-10545,14-Sep-2025,Customer 071,Bihar,East,Office Supplies,Writing,Highlighter Pack,6,3200.52,0.10,807.15
ORD-10546,24-Jun-2025,Customer 101,West Bengal,East,Furniture,Tables,Conference Table,1,7279.63,0.15,534.71
ORD-10547,09-Jun-2025,Customer 155,Maharashtra,West,Technology,Electronics,Power Bank,4,11858.03,0.05,1968.57
ORD-10548,08-Jun-2025,Customer 177,Punjab,North,Office Supplies,Writing,Marker Set,4,2214.10,0.10,563.05
ORD-10549,16-Mar-2025,Customer 008,Maharashtra,West,Office Supplies,Paper,Notebook Set,6,813.65,0.00,152.01
ORD-10550,07-Apr-2025,Customer 028,Punjab,North,Office Supplies,Storage,Pen Drive 64GB,8,4701.52,0.15,774.50
ORD-10551,03-Jul-2025,Customer 021,Maharashtra,West,Technology,Phones,5G Phone Pro,4,14972.01,0.10,2066.19
ORD-10552,12-Mar-2025,Customer 042,Kerala,South,Technology,Electronics,Power Bank,6,7951.79,0.25,296.14
ORD-10553,10-Dec-2025,Customer 052,Rajasthan,West,Technology,Phones,Wireless Earbuds,1,4550.64,0.25,104.06
ORD-10554,07-Aug-2025,Customer 104,Rajasthan,West,Technology,Phones,Wireless Earbuds,8,26261.78,0.30,224.33
ORD-10555,20-Aug-2025,Customer 117,West Bengal,East,Furniture,Storage,Wall Shelf,6,25646.25,0.00,4621.28
ORD-10556,14-Aug-2025,Customer 102,West Bengal,East,Technology,Electronics,Power Bank,1,3934.67,0.00,712.50
ORD-10557,14-Mar-2025,Customer 119,Uttar Pradesh,North,Office Supplies,Storage,Document Box,7,2249.97,0.00,675.58
ORD-10558,15-Jun-2025,Customer 116,Telangana,South,Technology,Electronics,LED Monitor 24,3,14867.43,0.05,2464.63
ORD-10559,31-Dec-2025,Customer 042,Bihar,East,Technology,Accessories,Wireless Mouse,8,7827.47,0.20,593.94
ORD-10560,19-Sep-2025,Customer 157,Jharkhand,East,Technology,Phones,Wireless Earbuds,6,5376.50,0.25,256.07
ORD-10561,04-Dec-2025,Customer 039,Gujarat,West,Office Supplies,Writing,Pencil Box,1,567.98,0.20,100.91
ORD-10562,03-Apr-2025,Customer 031,Gujarat,West,Technology,Phones,Smartphone X1,7,12185.13,0.30,10.23
ORD-10563,03-Jan-2025,Customer 156,Maharashtra,West,Technology,Phones,5G Phone Pro,1,2352.09,0.30,22.20
ORD-10564,04-Jan-2025,Customer 063,Kerala,South,Technology,Phones,Wireless Earbuds,8,24631.02,0.00,4950.50
ORD-10565,19-Jan-2025,Customer 038,Delhi,North,Furniture,Storage,Filing Cabinet,1,2641.75,0.00,512.30
ORD-10566,02-Apr-2025,Customer 042,West Bengal,East,Furniture,Storage,Drawer Unit,6,50274.00,0.00,8955.45
ORD-10567,17-Feb-2025,Customer 077,Uttar Pradesh,North,Furniture,Storage,Filing Cabinet,8,45086.79,0.20,2357.89
ORD-10568,10-Mar-2025,Customer 032,Punjab,North,Office Supplies,Storage,File Folder,7,5400.60,0.00,1462.45
ORD-10569,19-Nov-2025,Customer 136,Delhi,North,Office Supplies,Writing,Pencil Box,4,2602.32,0.00,634.88
ORD-10570,22-Oct-2025,Customer 160,Odisha,East,Office Supplies,Writing,Highlighter Pack,7,3243.81,0.20,428.89
ORD-10571,30-Apr-2025,Customer 075,Haryana,North,Technology,Electronics,Power Bank,8,27029.60,0.05,4619.54
ORD-10572,17-Apr-2025,Customer 158,Rajasthan,West,Technology,Phones,Smartphone X1,8,34621.38,0.00,6981.27
ORD-10573,14-Apr-2025,Customer 177,Tamil Nadu,South,Office Supplies,Paper,Sticky Notes,6,2913.52,0.10,509.12
ORD-10574,28-Feb-2025,Customer 176,Uttar Pradesh,North,Office Supplies,Paper,Sticky Notes,5,1981.94,0.20,361.38
ORD-10575,03-Sep-2025,Customer 122,Punjab,North,Office Supplies,Storage,File Folder,3,573.82,0.20,187.42
ORD-10576,31-Jul-2025,Customer 015,West Bengal,East,Furniture,Chairs,Study Chair,3,14621.19,0.20,722.05
ORD-10577,01-Jul-2025,Customer 017,Uttar Pradesh,North,Furniture,Storage,Drawer Unit,1,2259.56,0.20,184.87
ORD-10578,19-Jul-2025,Customer 048,Maharashtra,West,Office Supplies,Paper,Sticky Notes,7,3948.36,0.05,994.25
ORD-10579,02-May-2025,Customer 096,Jharkhand,East,Office Supplies,Writing,Highlighter Pack,1,302.63,0.00,84.03
ORD-10580,17-Feb-2025,Customer 114,Telangana,South,Office Supplies,Paper,Sticky Notes,3,516.09,0.00,211.17
ORD-10581,26-Sep-2025,Customer 080,Bihar,East,Office Supplies,Writing,Marker Set,4,1004.91,0.30,141.20
ORD-10582,25-Sep-2025,Customer 030,Punjab,North,Technology,Phones,Budget Phone A2,4,13727.03,0.30,41.66
ORD-10583,04-Dec-2025,Customer 080,Bihar,East,Office Supplies,Paper,A4 Paper Pack,6,2777.03,0.00,682.31
ORD-10584,13-Jun-2025,Customer 113,Bihar,East,Furniture,Tables,Study Table,6,14098.10,0.15,1109.49
ORD-10585,29-Jun-2025,Customer 141,Jharkhand,East,Office Supplies,Paper,Notebook Set,5,869.29,0.00,172.98
ORD-10586,23-Jun-2025,Customer 139,Punjab,North,Office Supplies,Paper,Sticky Notes,4,749.51,0.15,163.97
ORD-10587,28-Jan-2025,Customer 023,Telangana,South,Technology,Phones,Smartphone X1,8,47512.77,0.00,9407.98
ORD-10588,10-Dec-2025,Customer 137,Tamil Nadu,South,Office Supplies,Paper,Printer Paper,6,1815.49,0.10,441.43
ORD-10589,08-Jun-2025,Customer 176,Odisha,East,Office Supplies,Writing,Marker Set,2,1045.15,0.30,-7.82
ORD-10590,20-Jul-2025,Customer 047,Telangana,South,Office Supplies,Paper,Notebook Set,3,2004.55,0.15,464.92
ORD-10591,25-Aug-2025,Customer 044,Punjab,North,Office Supplies,Storage,Desk Organizer,1,133.60,0.00,1.75
ORD-10592,29-Nov-2025,Customer 019,Uttar Pradesh,North,Office Supplies,Writing,Marker Set,2,825.33,0.00,189.30
ORD-10593,04-Sep-2025,Customer 099,Uttar Pradesh,North,Furniture,Tables,Conference Table,7,19283.59,0.10,2229.12
ORD-10594,01-May-2025,Customer 045,Odisha,East,Office Supplies,Paper,Printer Paper,7,3052.63,0.20,468.58
ORD-10595,19-Feb-2025,Customer 114,Odisha,East,Furniture,Storage,Wall Shelf,2,8146.42,0.30,-164.11
ORD-10596,27-Nov-2025,Customer 170,Gujarat,West,Office Supplies,Storage,File Folder,2,963.18,0.25,71.75
ORD-10597,30-May-2025,Customer 100,West Bengal,East,Technology,Phones,Budget Phone A2,1,4836.50,0.05,798.83
ORD-10598,11-Aug-2025,Customer 089,Telangana,South,Technology,Phones,5G Phone Pro,5,17032.31,0.15,1846.25
ORD-10599,09-Oct-2025,Customer 014,Odisha,East,Furniture,Chairs,Study Chair,3,23548.62,0.00,4207.37
ORD-10600,26-Dec-2025,Customer 152,Bihar,East,Furniture,Storage,Drawer Unit,2,15835.47,0.00,2786.84
ORD-10601,01-Sep-2025,Customer 036,Karnataka,South,Furniture,Tables,Conference Table,7,26310.11,0.10,3064.66
ORD-10602,06-Feb-2025,Customer 166,Rajasthan,West,Furniture,Tables,Laptop Table,7,15981.84,0.05,2269.55
ORD-10603,25-Nov-2025,Customer 107,Bihar,East,Technology,Electronics,Power Bank,7,42259.79,0.05,6978.83
ORD-10604,19-Aug-2025,Customer 099,Telangana,South,Furniture,Storage,Wall Shelf,3,10674.62,0.25,199.30
ORD-10605,18-May-2025,Customer 106,Haryana,North,Technology,Phones,Wireless Earbuds,1,3646.84,0.10,543.23
ORD-10606,10-Feb-2025,Customer 037,Haryana,North,Technology,Phones,Wireless Earbuds,6,5696.68,0.30,139.30
ORD-10607,04-Oct-2025,Customer 149,Delhi,North,Office Supplies,Writing,Gel Pen Pack,2,562.18,0.00,201.59
ORD-10608,19-Jun-2025,Customer 108,Uttar Pradesh,North,Furniture,Chairs,Visitor Chair,1,3400.02,0.30,-33.25
ORD-10609,16-Oct-2025,Customer 067,Haryana,North,Office Supplies,Storage,Document Box,1,552.45,0.15,155.30
ORD-10610,16-Nov-2025,Customer 007,West Bengal,East,Furniture,Tables,Study Table,1,5371.40,0.15,517.28
ORD-10611,12-Nov-2025,Customer 072,Uttar Pradesh,North,Office Supplies,Paper,Notebook Set,2,1322.91,0.15,181.92
ORD-10612,09-Jul-2025,Customer 045,Delhi,North,Office Supplies,Paper,A4 Paper Pack,3,2354.98,0.05,621.05
ORD-10613,13-Feb-2025,Customer 038,Delhi,North,Furniture,Chairs,Study Chair,3,22305.30,0.00,3977.24
ORD-10614,26-Jun-2025,Customer 014,Maharashtra,West,Office Supplies,Storage,Desk Organizer,4,2362.64,0.05,515.36
ORD-10615,30-Sep-2025,Customer 060,Delhi,North,Technology,Phones,Budget Phone A2,8,20486.50,0.15,2094.17
ORD-10616,18-Aug-2025,Customer 098,Karnataka,South,Furniture,Storage,Wall Shelf,8,19490.86,0.25,223.94
ORD-10617,10-Aug-2025,Customer 157,Punjab,North,Furniture,Storage,Bookshelf,2,13373.05,0.20,778.14
ORD-10618,12-Dec-2025,Customer 062,Delhi,North,Office Supplies,Storage,Pen Drive 64GB,2,434.07,0.25,41.67
ORD-10619,07-Jan-2025,Customer 106,Rajasthan,West,Furniture,Tables,Study Table,6,32828.27,0.00,5988.69
ORD-10620,18-Jan-2025,Customer 007,Jharkhand,East,Furniture,Chairs,Study Chair,6,14848.38,0.15,1165.45
ORD-10621,06-Nov-2025,Customer 034,Odisha,East,Technology,Electronics,Webcam HD,2,9613.67,0.00,1823.47
ORD-10622,05-Dec-2025,Customer 020,Karnataka,South,Furniture,Storage,Filing Cabinet,2,11264.37,0.15,880.01
ORD-10623,01-Feb-2025,Customer 098,Telangana,South,Office Supplies,Storage,Pen Drive 64GB,5,1064.06,0.00,244.49
ORD-10624,13-Apr-2025,Customer 157,Karnataka,South,Office Supplies,Paper,Sticky Notes,5,1129.51,0.00,314.28
ORD-10625,26-Nov-2025,Customer 028,Karnataka,South,Technology,Electronics,Power Bank,2,2301.69,0.25,18.73
ORD-10626,10-Jan-2025,Customer 128,Telangana,South,Furniture,Tables,Work Desk,1,1503.46,0.15,190.57
ORD-10627,18-Jun-2025,Customer 101,Maharashtra,West,Furniture,Storage,Bookshelf,1,5426.34,0.15,364.06
ORD-10628,02-Jan-2025,Customer 099,Bihar,East,Furniture,Storage,Wall Shelf,8,36810.00,0.00,6635.43
ORD-10629,28-Nov-2025,Customer 024,Kerala,South,Technology,Electronics,Bluetooth Speaker,6,20945.91,0.25,678.72
ORD-10630,01-Apr-2025,Customer 142,Haryana,North,Furniture,Tables,Work Desk,8,48494.43,0.15,4036.26
ORD-10631,03-Jul-2025,Customer 125,West Bengal,East,Office Supplies,Writing,Marker Set,5,3253.12,0.00,942.22
ORD-10632,31-Oct-2025,Customer 062,Odisha,East,Furniture,Tables,Study Table,3,4435.34,0.00,851.10
ORD-10633,09-Jan-2025,Customer 010,Kerala,South,Office Supplies,Paper,Sticky Notes,8,2899.85,0.30,358.47
ORD-10634,02-Oct-2025,Customer 039,Punjab,North,Technology,Accessories,USB-C Hub,7,6788.88,0.30,139.57
ORD-10635,13-Nov-2025,Customer 012,Goa,West,Technology,Phones,Budget Phone A2,8,25156.45,0.30,223.51
ORD-10636,19-Feb-2025,Customer 117,Goa,West,Furniture,Storage,Filing Cabinet,1,2543.54,0.00,554.96
ORD-10637,14-Apr-2025,Customer 110,Gujarat,West,Furniture,Chairs,Ergonomic Chair,2,9139.89,0.10,946.23
ORD-10638,20-Apr-2025,Customer 012,Punjab,North,Furniture,Storage,Wall Shelf,6,12210.88,0.05,1758.29
ORD-10639,09-Jul-2025,Customer 142,Gujarat,West,Office Supplies,Paper,A4 Paper Pack,5,734.30,0.25,6.61
ORD-10640,09-Jan-2025,Customer 125,Gujarat,West,Office Supplies,Paper,A4 Paper Pack,3,364.44,0.25,109.46
ORD-10641,01-Sep-2025,Customer 178,Odisha,East,Technology,Phones,Budget Phone A2,2,8158.47,0.15,816.14
ORD-10642,20-Jan-2025,Customer 153,Maharashtra,West,Technology,Phones,5G Phone Pro,8,23482.34,0.05,3959.82
ORD-10643,09-Apr-2025,Customer 031,Gujarat,West,Furniture,Tables,Work Desk,5,19566.29,0.00,3535.78
ORD-10644,10-Apr-2025,Customer 029,Jharkhand,East,Furniture,Tables,Study Table,8,51901.80,0.10,5915.05
ORD-10645,06-Jul-2025,Customer 073,Maharashtra,West,Furniture,Tables,Conference Table,3,7338.37,0.00,1213.87
ORD-10646,01-Apr-2025,Customer 041,Rajasthan,West,Office Supplies,Storage,Pen Drive 64GB,8,924.16,0.00,360.73
ORD-10647,16-Jun-2025,Customer 108,Bihar,East,Office Supplies,Writing,Gel Pen Pack,2,1139.55,0.30,119.11
ORD-10648,02-May-2025,Customer 106,Rajasthan,West,Furniture,Storage,Drawer Unit,4,23283.22,0.20,1098.83
ORD-10649,16-Mar-2025,Customer 056,Rajasthan,West,Office Supplies,Paper,A4 Paper Pack,8,4478.21,0.00,1347.62
ORD-10650,19-May-2025,Customer 052,Telangana,South,Technology,Accessories,Mechanical Keyboard,3,9058.21,0.10,1254.54
ORD-10651,29-Mar-2025,Customer 088,Punjab,North,Technology,Phones,Smartphone X1,5,5220.98,0.30,16.16
ORD-10652,25-Sep-2025,Customer 126,Goa,West,Office Supplies,Writing,Marker Set,3,1495.96,0.10,222.39
ORD-10653,07-May-2025,Customer 064,Rajasthan,West,Furniture,Tables,Conference Table,5,4924.24,0.25,142.86
ORD-10654,23-Jan-2025,Customer 011,Punjab,North,Office Supplies,Writing,Marker Set,3,2487.84,0.00,676.86
ORD-10655,23-Dec-2025,Customer 026,Kerala,South,Furniture,Storage,Bookshelf,7,26179.47,0.30,-318.36
ORD-10656,09-Mar-2025,Customer 092,Telangana,South,Office Supplies,Paper,A4 Paper Pack,1,486.29,0.25,165.12
ORD-10657,24-Aug-2025,Customer 147,Uttar Pradesh,North,Technology,Electronics,LED Monitor 24,1,2960.33,0.15,222.27
ORD-10658,27-Dec-2025,Customer 163,Bihar,East,Office Supplies,Storage,Document Box,7,1297.27,0.20,225.03
ORD-10659,19-May-2025,Customer 179,Bihar,East,Furniture,Chairs,Study Chair,6,27240.01,0.15,2229.52
ORD-10660,26-Feb-2025,Customer 099,Rajasthan,West,Furniture,Chairs,Visitor Chair,1,4171.96,0.20,301.71
ORD-10661,15-Apr-2025,Customer 036,Haryana,North,Office Supplies,Writing,Gel Pen Pack,6,2282.85,0.00,653.78
ORD-10662,26-Apr-2025,Customer 083,Punjab,North,Technology,Electronics,LED Monitor 24,8,35832.99,0.10,4898.22
ORD-10663,06-Sep-2025,Customer 129,Haryana,North,Office Supplies,Writing,Pencil Box,5,498.63,0.20,37.65
ORD-10664,23-Aug-2025,Customer 023,Jharkhand,East,Office Supplies,Writing,Highlighter Pack,8,4713.44,0.00,1244.97
